Edge ID,Capacity (vehicles/hour)
30189676#1,2
30189676#2,2
30189676#3,2
30189676#4,2
30189690,2
30189814#0,2
30189814#1,2
30189814#2,2
30189814#3,2
30189814#4,2
30189814#5,2
30189814#6,2
30189814#7,2
30189814#8,2
30189818,2
30189998#0,4
30189998#1,4
30189998#2,4
301928252#0,2
302430576,2
302620662#1,2
302620662#2,2
302620662#3,2
302620662#4,2
302620663,2
302706304#1,4
302706306,4
302706310#0,2
302706310#1,2
302706310#10,2
302706310#2,2
302706310#3,2
302706310#4,2
302706310#5,2
302706310#6,2
302706310#7,2
302706310#8,2
302706310#9,2
302706314#1,2
302706314#2,2
302706316#0,2
302706316#1,2
302706318#0,2
302706318#1,2
302706684,2
302747085#0,2
302747085#1,2
302747087,2
302749623#0,2
302749623#1,2
302765309#0,2
302765309#1,2
302765309#2,2
302767001#0,2
302767001#1,2
302767001#2,2
302767002#0,2
302767002#1,2
302767002#2,2
302767002#3,2
302767002#5,2
302767002#6,2
302767003#0,2
302767003#1,2
302767003#2,2
302767003#4,2
302767003#5,2
302767003#6,2
303313005,2
303313006,2
303313466,2
303752964,2
30390883#1,2
30390883#3,2
30390883#4,2
30390883#6,2
30390883#8,2
30390885#1,4
303923437#0,2
303923437#1,2
303923438#0,2
303923438#1,2
303923438#2,2
303925536#0,2
303925536#1,2
303925536#2,2
303925536#3,2
303925536#4,2
303925536#5,2
303925536#6,2
303950329,2
303956243#0,2
303956243#1,2
303956243#2,2
303956244,2
303956248#1,2
303956248#2,2
303956251#1,2
303956253#0,2
303956253#1,2
303956253#2,2
303956253#3,2
303956253#4,2
303956255#0,2
303956255#1,2
303956255#2,2
303956260#0,2
303956260#1,2
303956260#2,2
303956553#0,2
303956553#1,2
303956553#2,2
303956553#3,2
303958472#0,2
303958472#2,2
303967151,2
303967153#0,2
303967153#1,2
303967153#3,2
303967155#0,2
303967155#1,2
303967156#0,2
303967156#1,2
303967158,2
303967159#0,2
303967159#1,2
303967159#2,2
303967161#0,2
303967161#1,2
303967161#2,2
303967161#3,2
303967162#0,2
303967162#1,2
303967163#0,2
303967163#1,2
303967163#2,2
303967163#3,2
303967165,2
303967166#0,2
303967166#1,2
303967166#2,2
303967166#3,2
303967170,2
303970635#0,2
303970636#0,2
303970637,2
303970638#0,2
303970638#1,2
303970639#0,2
303970639#1,2
303970640,2
303970641#0,2
303970641#1,2
303970642#0,2
303970642#1,2
303970642#2,2
303970642#3,2
303970642#4,2
303970642#5,2
303970642#6,2
303970643,2
303970644,2
303970645,2
303970646,2
303970648#0,2
303970648#1,2
303970648#2,2
303970648#3,2
303970649#0,2
303970649#1,2
303970649#2,2
303970649#3,2
303970649#4,2
303970650,2
303970652#0,2
303970652#1,2
303970652#10,2
303970652#11,2
303970652#12,2
303970652#2,2
303970652#3,2
303970652#4,2
303970652#5,2
303970652#6,2
303970652#7,2
303970652#8,2
303970652#9,2
303970653,2
303970654#0,2
303970654#1,2
303970654#2,2
303970655,2
303970656#1,2
303971454#0,2
303971454#1,2
303971455#0,2
303971455#1,2
303973552#0,2
303973552#1,2
303973552#2,2
303973552#3,2
303973552#4,2
303973552#5,2
303973554#0,2
303973554#1,2
303973554#2,2
303973554#3,2
303973554#4,2
303973555,2
303973557#1,2
303973557#2,2
303973557#3,2
303973557#4,2
303973557#5,2
303973562#0,2
303973562#1,2
303973562#2,2
303973564,2
303973565,2
303974098,2
303974929,2
30429750#0,2
30429750#1,2
30429750#2,2
30429750#3,2
30429750#4,2
30429915#1,2
30429915#2,2
30448377#1,2
30448377#2,2
30448377#3,2
30448377#4,2
30448377#5,2
30448377#6,2
30448406#0,2
30448406#1,2
30448406#2,2
30448448,2
30448468#0,2
30448468#1,2
30448498#0,2
30448498#1,2
30497703#0,2
30497703#1,2
30497703#2,2
30497703#3,2
30503805,2
30503807#0,4
30503807#1,4
30503807#2,4
30503807#4,4
30503807#6,4
30504192,2
30504196,2
30504209,2
30504211,2
305533337,2
305533338#0,2
305533338#1,2
305625483,2
306280118#0,2
306280118#1,2
306280118#10,2
306280118#11,2
306280118#12,2
306280118#13,2
306280118#14,2
306280118#15,2
306280118#16,2
306280118#2,2
306280118#3,2
306280118#4,2
306280118#5,2
306280118#6,2
306280118#7,2
306280118#8,2
306280118#9,2
306280121#1,2
306280121#2,2
306280121#3,2
306280121#4,2
306280121#5,2
306280132,2
306280133#0,2
306280133#1,2
306280134,2
306280135,2
306280136,2
306280137,2
306280138,2
306280139#0,2
306280139#1,2
306280139#2,2
306280140,2
306280141#0,2
306280141#1,2
306394881#0,2
306394881#1,2
306394881#2,2
306394881#3,2
306394881#4,2
306394881#5,2
306394881#6,2
306394881#7,2
306394881#8,2
306394881#9,2
306394882,2
306394883,2
306394884#1,2
306394884#2,2
306394884#3,2
306394884#4,2
306394884#5,2
306394884#6,2
306394884#7,2
306394885,2
306394887#1,2
306394887#10,2
306394887#11,2
306394887#12,2
306394887#13,2
306394887#14,2
306394887#15,2
306394887#16,2
306394887#17,2
306394887#18,2
306394887#19,2
306394887#2,2
306394887#3,2
306394887#4,2
306394887#5,2
306394887#6,2
306394887#7,2
306394887#8,2
306394887#9,2
30655749#0,2
30655749#1,2
30655749#2,2
306814855,2
30711571#0,2
30711571#2,2
30711571#3,2
30789471#0,2
30789471#1,2
30789471#3,2
30789471#4,2
30789471#5,2
30789471#6,2
30789471#7,2
30789471#8,2
30789471#9,2
307898471#0,2
307898471#1,2
308118321#1,2
308118321#2,2
308208154#0,4
308208154#1,4
308208154#2,4
308294786#1,4
308294788,4
308294790#1,4
308294790#2,4
308294790#3,4
308294791,5
308294792#0,5
308294797#0,5
308294797#1,5
308294798#1,4
308294800#1,4
308294803,5
30911336#0,2
30911336#1,2
30911336#2,2
30911352#0,2
30911352#1,2
30911352#2,2
30911352#3,2
30911352#4,2
30911352#5,2
309233088,2
309233089,2
309233090#0,2
309233090#1,2
309233092,2
309233093#0,2
309233093#1,2
309233094#0,2
309233094#1,2
309233095#0,2
309233095#1,2
309233095#2,2
309233096,2
309233097#0,2
309233097#1,2
309233097#2,2
309233097#3,2
309233097#4,2
309233098,2
30941647,2
309560937,4
309560938,5
309562787,4
30996290#0,2
30996290#15,2
30996290#16,2
30996290#18,2
30996290#20,2
309979718#0,2
309979718#1,2
309979718#10,2
309979718#11,2
309979718#12,2
309979718#13,2
309979718#2,2
309979718#3,2
309979718#5,2
309979718#6,2
309979718#7,2
309979718#8,2
31009492,2
310130786#1,2
310130786#2,2
310130786#3,2
311367039#1,2
311367039#2,2
311367039#3,2
311390109#0,2
311390109#1,2
311390109#2,2
31141810#1,2
31141810#2,2
31141810#3,2
31142028,2
31142048#0,2
31142048#1,2
31142048#2,2
31142048#3,2
31142048#4,2
31142048#5,2
31142048#6,2
31142048#7,2
31142048#8,2
31142048#9,2
31142107#0,2
31142107#1,2
31142107#2,2
31142107#3,2
31142107#4,2
31142107#5,2
31142107#6,2
311558525,2
311586448,2
311586450,2
311723838,2
311723839#0,2
311723839#1,2
311741978,2
311741981#0,2
311741981#1,2
311741982,2
311741989,2
311741992#0,2
311741992#1,2
311741992#2,2
311741993,2
311741994,2
311743542,2
311743543,2
311743544,2
311743545,2
311743550,2
311743551,2
311743552,2
311797027,2
311797028,2
311797029#1,2
311797031,2
311839697,2
311839698,2
31191284#0,2
31191284#1,2
31191284#2,2
31191284#3,2
31191400#0,2
31191400#1,2
31191400#2,2
31191400#3,2
31191400#4,2
31191400#5,2
31191400#6,2
312214364#0,2
312214365,2
312214369,2
312214371#2,2
312214371#3,2
312214371#4,2
312214371#5,2
312214371#6,2
312214371#7,2
312214371#8,2
312214371#9,2
312492930#0,2
312492932#2,4
312492932#3,4
312492936#1,2
312492936#2,2
31290917#1,2
31290917#2,2
31291001#1,2
31291001#2,2
31291001#3,2
31291001#4,2
31291001#5,2
31291001#6,2
313134650#0,2
313134650#1,2
313134650#2,2
313134650#3,2
313134650#4,2
313134651#0,2
313134651#1,2
313134651#2,2
313134651#4,2
313134651#5,2
313134651#6,2
313134651#7,2
313134652#1,2
313134652#2,2
313134652#3,2
313134652#4,2
313139264#1,2
313139264#2,2
313139264#3,2
313139265#0,2
313139265#1,2
313139265#2,2
313139265#3,2
313143691,2
313143692,2
313143693,2
313143694,2
313143695,2
313143696,2
313143697,2
313292566,2
313411170#0,2
313411170#1,2
313411170#2,2
313411170#3,2
313548948,2
313548949,2
313551012#0,2
313551012#1,2
313551013#0,2
313551013#1,2
313551014#0,2
313551014#1,2
313551015,2
313551016#0,2
313551016#1,2
313551017,2
313551018,2
313551021,2
313551028,2
313551032#0,2
313551032#1,2
313551033,2
313603482#0,2
313603482#1,2
31365437#0,2
31365437#1,2
31365441#0,2
31365441#1,2
31365441#2,2
31365441#3,2
314177595,2
314177604,2
314179463,4
314179466,2
314179471,7
314250329#1,2
314250331,2
314250335,2
314250337,2
314250338,2
314250346,2
314250348,2
314250349,2
314250352#0,2
314250352#1,2
314250353#0,2
314250353#1,2
314250354,2
314250355,2
314259736#0,2
314259736#1,2
314259736#10,2
314259736#11,2
314259736#12,2
314259736#2,2
314259736#3,2
314259736#4,2
314259736#5,2
314259736#6,2
314259736#7,2
314259736#8,2
314259736#9,2
314259740#0,2
314259742,2
314259743#0,2
314259743#1,2
314259743#2,2
314259744,2
314259745#0,2
314259745#1,2
314259746#0,2
314259746#1,2
314259747,2
314259748,2
314259749#0,2
314259750#0,2
314259751#1,2
314259752#0,2
314259752#1,2
314259752#2,2
314259752#3,2
314259752#4,2
314259753#0,2
314259754,2
314259755,2
314259756#0,2
314259756#1,2
314259757,2
314259758#0,2
314259758#1,2
314259759#0,2
314259759#1,2
314259761,2
314259762#0,2
314259762#1,2
314259763#0,2
314259763#1,2
314259764#0,2
314259764#1,2
314259766#0,2
314259766#1,2
314259767#0,2
314259767#1,2
314259768,2
314259771#0,2
314259771#1,2
314259772#0,2
314259772#1,2
314259773#10,4
314259773#4,4
314259773#6,4
314259773#7,4
314259773#8,4
314259775#0,2
314259775#1,2
314259775#2,2
314259775#3,2
314259776,2
314259778,2
314259783#0,2
314259783#1,2
314259785#0,2
314259785#1,2
314259785#2,2
314259786,2
314259787,2
314259788,2
314259789#1,2
314259790#0,2
314259790#1,2
314259790#2,2
314261218,2
314261219,2
314261225,2
314261228,2
314262514,2
314262516,2
314262519,2
314262523#0,2
314262523#1,2
314262523#2,2
314262524#0,2
314262524#1,2
314262525#0,2
314262525#1,2
314262526#0,2
314262526#1,2
314262526#2,2
314262527,2
314262528,2
31430835#0,2
31430835#1,2
31430835#2,2
31430836,2
31430838,2
31430839,2
31430840#0,2
31430840#1,2
314378954,2
314378955#0,2
314378955#2,2
314378956,2
314378957,2
314389698#0,2
314389698#1,2
314394374#0,2
314394374#1,2
314394374#2,2
314394374#3,2
314394374#4,2
314394374#5,2
314394374#6,2
314394375#1,2
314394375#2,2
314394375#3,2
314394375#4,2
314394375#5,2
314394377#0,2
314394377#1,2
314394377#2,2
314394377#3,2
314394378#0,2
314394378#1,2
314394378#10,2
314394378#11,2
314394378#12,2
314394378#13,2
314394378#14,2
314394378#2,2
314394378#3,2
314394378#4,2
314394378#5,2
314394378#6,2
314394378#7,2
314394378#8,2
314394378#9,2
314394379#0,2
314394379#1,2
314394379#2,2
314394379#3,2
314394379#4,2
314394381#0,4
314394381#10,4
314394381#11,4
314394381#12,4
314394381#13,4
314394381#14,4
314394381#2,4
314394381#3,4
314394381#4,4
314394381#5,4
314394381#6,4
314394381#7,4
314394381#8,4
314394381#9,4
314394383#0,2
314394383#1,2
314394384,2
314394387#0,2
314394387#1,2
314394388,2
314632795,2
314632796,2
315627604,2
315627606,2
315627609#0,2
315627609#1,2
315627610#0,2
315627610#1,2
315627610#2,2
315627610#3,2
315627610#4,2
315632069,2
316272797,2
316272798,2
316272800,2
316272801,2
316272802#0,2
316272802#1,2
316272803,2
316272804,2
316272805,2
316272806,2
316272807,2
316272808,2
316272809,2
31629962,2
316400519,2
31644733#0,2
31644733#1,2
31669279#0,2
31669279#1,2
31669279#2,2
31669279#3,2
31669279#4,2
31669279#5,2
31669279#6,2
31669280#0,2
31669280#1,2
31669281#0,2
31669281#1,2
316761210#0,2
316761210#1,2
316792947,2
316792948,2
316792949,2
316792950,2
316792951,2
316792952#0,2
316792952#1,2
316792952#2,2
316792952#3,2
316792952#4,2
316792952#5,2
316792953#0,2
316792953#1,2
316792953#2,2
316792953#3,2
316792953#4,2
316792953#5,2
31737616,2
317538195#0,2
317538195#1,2
317538195#2,2
317538196#0,2
317538196#1,2
317627357#1,2
317697168#0,2
317697168#1,2
317697168#2,2
317697169#0,2
317697169#1,2
317697171#0,2
317697171#1,2
317697173,2
317697174#0,2
317697174#1,2
317697175#0,2
317697175#1,2
317697175#2,2
317697176,2
317697177,2
317697178,2
317894928,2
317894929,2
317894930,2
317894931,2
317894932,2
317894933,2
317894934,2
317894935,2
317894937,2
317894938,2
317894939,2
317894940,2
317894941#1,2
317894942#0,2
317894944#2,2
318189588,5
318291901#0,4
318291901#1,4
31855242#0,2
31855242#1,2
31855248#0,2
31855248#1,2
31855248#10,2
31855248#11,2
31855248#13,2
31855248#14,2
31855248#15,2
31855248#16,2
31855248#17,2
31855248#18,2
31855248#2,2
31855248#3,2
31855248#4,2
31855248#5,2
31855248#6,2
31855248#7,2
31855248#8,2
31855336,2
31855358,2
31855373#0,2
31855373#1,2
31855373#2,2
31855390#0,2
31855390#1,2
31855390#2,2
31855390#3,2
31855390#4,2
31855390#5,2
31855390#6,2
31855390#7,2
31855390#8,2
31855447#0,2
31855447#1,2
31855447#2,2
31855447#3,2
31855447#5,2
31855447#6,2
31855447#8,2
31855480#0,2
31855480#1,2
31855484#0,2
31855484#1,2
31855484#2,2
31855484#3,2
31855484#4,2
31855500,2
31855522#0,2
31855522#1,2
31855522#2,2
31874350#0,2
31874432#0,2
31874432#1,2
31874543,2
319095356#0,2
319095356#1,2
319095356#2,2
319095357#1,2
319095357#2,2
319095357#3,2
319095357#4,2
319095357#5,2
319095357#6,2
319095357#7,2
319095357#8,2
319095501#0,2
319095501#1,2
319095501#2,2
319104475#0,2
319104475#1,2
319104475#2,2
319104477#0,2
319104477#1,2
319104479#0,2
319104479#1,2
319104479#2,2
319104479#3,2
319555555,2
319555556#1,2
319555556#2,2
319555556#3,2
319555556#4,2
31964501,2
31981884#1,2
31981884#2,2
31981884#3,2
31981884#4,2
31981884#6,2
32022693,2
32022707,4
32023637#0,2
32023637#1,2
32023637#2,2
320366360#0,2
320366360#1,2
320366360#10,2
320366360#12,2
320366360#14,2
320366360#2,2
320366360#3,2
320366360#4,2
320366360#5,2
320366360#6,2
320366360#7,2
320366360#8,2
320366360#9,2
320424971#3,2
320426534#1,2
320426534#2,2
320426534#3,2
320426534#4,2
320492763#0,2
320492763#1,2
320492764,2
32117327#0,2
32117327#1,2
32117344#0,2
32117344#1,2
32117436,2
321964333#0,2
321964333#1,2
321964333#2,2
321964334,2
321964336,2
322015681,2
322576740#0,2
322576740#1,2
322576740#2,2
322576740#3,2
322576740#5,2
322576746,2
322576747,2
322576748#1,2
322576748#10,2
322576748#11,2
322576748#12,2
322576748#13,2
322576748#14,2
322576748#15,2
322576748#2,2
322576748#3,2
322576748#4,2
322576748#5,2
322576748#6,2
322576748#7,2
322576748#8,2
322576748#9,2
322576749#0,2
322576749#1,2
322576749#2,2
322667472#1,2
323050024,2
323077503#0,2
323077503#1,2
323077503#10,2
323077503#11,2
323077503#2,2
323077503#3,2
323077503#5,2
323077503#6,2
323077503#7,2
323077503#8,2
323077508#0,2
323077508#1,2
323077508#2,2
323077508#3,2
323471880#0,2
323471880#1,2
323471880#2,2
323484243,2
323640093#1,2
323640093#2,2
323640093#3,2
323640093#4,2
323640093#5,2
323640093#6,2
323640093#7,2
323640093#8,2
323640094#0,2
323640094#1,2
323640095#0,2
323640095#1,2
323640096#0,2
323640096#1,2
323640096#2,2
323640096#3,2
323971595,2
324166129#0,2
324166129#1,2
324166131,2
324166137#0,2
324166137#1,2
324166137#2,2
324166137#3,2
324166137#4,2
324166137#5,2
324166137#6,2
324166141,2
324166144,2
324166145,2
324166152#0,2
324166152#1,2
324166152#2,2
324166154#1,2
324166154#2,2
324166154#3,2
324166154#4,2
324166156#0,2
324166156#1,2
324166156#2,2
324166156#3,2
324166156#4,2
324166160,2
324166162,2
324166164,2
324166165#0,2
324166165#1,2
324166170#0,2
324166170#1,2
324166170#2,2
324166172#0,2
324166172#1,2
324166172#2,2
324166172#3,2
324166174,2
324166179,2
324166182#0,4
324166182#1,4
324166182#2,4
324166182#3,4
324166182#4,4
324166182#5,4
324166182#7,4
324166182#8,4
324511602#0,2
324511602#1,2
32453936#1,2
32453965#0,2
32453965#1,2
32453965#2,2
32453965#3,2
32453965#4,2
32453965#5,2
32453965#6,2
32454473#0,2
32454473#1,2
32454473#2,2
32454473#3,2
32463716,2
32463789#1,2
32463789#2,2
32463789#3,2
32463789#4,2
32463808#0,4
32463808#1,4
32463810#1,2
32463810#2,2
32463810#3,2
32463810#4,2
32463816,2
32463825,2
32463838,2
32463878,2
324744817#0,2
324744817#1,2
324744817#2,2
324744817#3,2
324744817#4,2
324744817#5,2
324745365,2
324745366,2
324745872,2
324745873,2
324756917,2
324756921,2
32481326,4
32481335#0,2
32481335#1,2
32481335#2,2
32481335#3,2
32481335#4,2
32481335#5,2
32481335#6,2
32481338,2
324843401#0,2
324843401#1,2
324843401#2,2
324843402#0,2
324843402#1,2
324843402#2,2
324843403,2
324843404,2
324843405#0,2
324843405#5,2
325403844,2
325403845,2
325408602#0,2
325408602#1,2
32561038#0,2
32561038#1,2
32561137#0,2
32561137#1,2
32561142#0,2
32561142#1,2
32561142#2,2
32561152#0,2
32561152#1,2
32561152#2,2
32561152#3,2
32561152#4,2
32561152#5,2
32561152#6,2
32561152#7,2
32561168,2
32561259#0,2
32561259#1,2
32561259#2,2
32561346,2
32561409#0,2
32561409#1,2
32561409#2,2
32561419,2
32561493#0,2
32561493#1,2
32561493#2,2
32561493#3,2
32561493#4,2
32561493#5,2
32561493#6,2
32561493#7,2
32561540#0,2
32561540#1,2
32561584#0,2
32561584#1,2
32561584#10,2
32561584#11,2
32561584#12,2
32561584#13,2
32561584#14,2
32561584#15,2
32561584#2,2
32561584#3,2
32561584#4,2
32561584#5,2
32561584#6,2
32561584#7,2
32561584#8,2
32561584#9,2
32561601#0,2
32561601#1,2
32561601#2,2
32561601#3,2
32561601#4,2
32561601#5,2
32561643#0,2
32561643#1,2
32561643#2,2
32561643#3,2
32561654#0,2
32561654#1,2
32561654#2,2
32561654#3,2
32561654#4,2
32561654#5,2
32561654#6,2
32592902#0,2
32592902#1,2
32592902#2,2
32592906#0,2
32592906#1,2
32592907#0,2
32592907#1,2
32592907#2,2
32592957#0,2
32592957#1,2
32592957#2,2
32592957#3,2
32592957#4,2
32592959,2
32592960#2,2
32592960#3,2
32592960#4,2
32592960#5,2
32592960#6,2
32592960#7,2
32592960#8,2
32592960#9,2
32592961,2
32592964#0,2
32592964#1,2
32593121#0,2
32593121#1,2
32593121#2,2
32593122,2
32593125#0,2
32593125#1,2
32593128,2
32593212#0,2
32593212#1,2
32593212#2,2
32593213#0,2
32593213#1,2
32593213#2,2
32593214,2
32593216#0,2
32593216#1,2
32593216#2,2
32593216#3,2
32593217,2
32593218,2
32593286#0,2
32593286#1,2
32593286#2,2
32593286#3,2
32593286#4,2
32593286#5,2
32593288#0,2
32593288#1,2
32593289#0,2
32593289#1,2
32593290#0,2
32593290#1,2
32593291,2
32593293,2
32593294,2
32601676#0,2
32601676#1,2
32601676#2,2
32601676#3,2
32601676#4,2
32601676#5,2
32601676#6,2
32601676#7,2
32601845#0,2
32601845#1,2
32601845#2,2
32601845#3,2
32602368#0,2
32602368#1,2
32602368#10,2
32602368#11,2
32602368#12,2
32602368#13,2
32602368#14,2
32602368#15,2
32602368#16,2
32602368#17,2
32602368#18,2
32602368#2,2
32602368#3,2
32602368#4,2
32602368#5,2
32602368#6,2
32602368#7,2
32602368#8,2
32602368#9,2
32602745#0,2
32602745#1,2
32602745#2,2
32602745#3,2
32602745#4,2
32602745#6,2
32602745#8,2
32602761#0,4
32602761#1,4
32602761#2,4
32602773#0,4
32602773#1,4
32603514#0,2
32603514#1,2
32603514#2,2
32603514#3,2
32603514#4,2
32603514#5,2
32603514#6,2
32603514#7,2
32603514#8,2
326077970,2
32648433#0,2
32648433#1,2
32648433#2,2
32648433#3,2
32648433#4,2
32648447#1,2
32709089#1,4
32709089#2,4
32709089#3,4
32709089#4,4
32709089#6,4
32709089#8,4
32709123#1,4
32709216,5
32720004#0,2
32720004#1,2
32720004#3,2
32720004#4,2
32720004#5,2
32720004#6,2
32726861,4
327344342#0,2
327344342#1,2
327344342#2,2
327344342#3,2
327344342#4,2
327344342#5,2
327344342#6,2
327551546#1,2
327554931#1,2
327554931#3,2
327554931#4,2
327554931#5,2
327554931#6,2
327554931#7,2
327554932#0,2
327554932#1,2
327554932#2,2
327554934#1,4
327554934#2,4
327554934#3,4
327577770#0,2
327577770#1,2
327578952#0,5
327578953,7
327578954#0,4
327578954#1,4
327578954#2,4
327578955#0,2
327578955#1,2
327578956#0,2
327578956#1,2
32780542#1,2
32780542#2,2
32780542#3,2
32780542#4,2
32780553#0,2
32780553#1,2
32780553#2,2
32780570#1,2
32780570#2,2
32780624#2,2
32780624#3,2
32780624#4,2
32781216#0,4
32781216#1,4
32781216#2,4
32781216#3,4
32781218,2
328402924,4
328402925,5
328402926#0,2
328402926#1,2
328402926#2,2
328402926#3,2
32862900,2
32863074#0,2
32863074#1,2
32872136#0,2
32872136#1,2
32872136#2,2
32872136#3,2
32875436,2
32875440#0,4
32875440#1,4
32875440#2,4
32875464#0,2
32875464#1,2
32875464#2,2
32875464#3,2
32875464#4,2
32875559#0,2
32875577#0,2
32875614,2
32930159#0,2
32930159#1,2
32932093#0,2
32932093#1,2
32932093#2,2
32932093#3,2
32932093#4,2
32932093#5,2
32932093#6,2
32932157,2
32932171#0,2
32932171#1,2
32932171#2,2
32932171#3,2
32936681#0,2
32936681#1,2
32936681#2,2
32936799#0,2
32936799#1,2
32936799#2,2
32936799#3,2
32936813,2
32936998#1,2
32937029#1,2
32947187#0,2
32947187#1,2
32947187#10,2
32947187#11,2
32947187#12,2
32947187#13,2
32947187#2,2
32947187#3,2
32947187#4,2
32947187#5,2
32947187#7,2
32947187#8,2
32947187#9,2
32947194#0,2
32947194#1,2
32947194#2,2
32947194#3,2
32947194#4,2
32947194#5,2
32947196#0,2
32947196#1,2
32947196#2,2
32947209#0,2
32947209#1,2
32947212#0,2
32947212#1,2
32947225#0,2
32947225#1,2
32947227,2
32947237#0,2
32947237#1,2
32947246#0,2
32947246#1,2
32947246#2,2
32947246#3,2
32947309,2
32947320#0,2
32947320#1,2
32947320#2,2
32947424#0,2
32947424#1,2
32947499,2
32947538#0,2
32947538#1,2
32947572#1,2
32947572#2,2
32947572#3,2
32947572#4,2
32947572#5,2
32947572#6,2
32947572#7,2
32947572#8,2
32947572#9,2
32947580,2
32947671#0,2
32947671#1,2
32947671#10,2
32947671#11,2
32947671#12,2
32947671#13,2
32947671#14,2
32947671#15,2
32947671#16,2
32947671#17,2
32947671#18,2
32947671#19,2
32947671#2,2
32947671#20,2
32947671#3,2
32947671#4,2
32947671#5,2
32947671#6,2
32947671#7,2
32947671#8,2
32947671#9,2
32947958,2
32947977,2
32955849#0,2
32955849#1,2
32955849#2,2
32955849#3,2
32955849#4,2
32955849#6,2
32955998#0,2
32955998#1,2
32955998#2,2
32956080,4
32957750#0,2
32957750#1,2
32957750#2,2
32957976#0,2
32957976#1,2
32957976#10,2
32957976#11,2
32957976#12,2
32957976#2,2
32957976#3,2
32957976#4,2
32957976#5,2
32957976#6,2
32957976#7,2
32957976#8,2
32957976#9,2
330237957#0,2
330237957#1,2
330237957#2,2
33057818#0,2
33057818#1,2
33057818#2,2
33057818#3,2
33057818#4,2
33057818#5,2
33057847#0,2
33057847#1,2
33057847#10,2
33057847#2,2
33057847#3,2
33057847#4,2
33057847#5,2
33057847#7,2
33057847#8,2
33057847#9,2
33057858,2
33057974#0,2
33057974#1,2
33058065#0,2
33058065#1,2
33058065#2,2
33058065#3,2
33058065#4,2
33058149#0,2
33058149#1,2
33058149#2,2
33058149#3,2
33058149#4,2
33058149#5,2
33058149#6,2
33058149#7,2
33058149#8,2
33058201,2
33058643#0,2
33058669#0,2
33058669#1,2
33058669#2,2
33058669#3,2
33058753#0,2
33058753#1,2
33058813#0,2
33058813#1,2
33058813#2,2
33058813#3,2
33058813#4,2
33058813#5,2
33062665#0,2
33062665#1,2
33062665#2,2
33062815#0,2
33062815#1,2
33076077,2
33076261,2
33076273#0,2
33076273#1,2
33076273#2,2
33076279#0,2
33076279#1,2
33076282,2
33076368#0,2
33076368#1,2
33076368#2,2
33076435#0,2
33076435#1,2
33076435#2,2
33076511,2
33076650#0,2
33076650#1,2
33076650#2,2
33076738,4
33076820#1,2
33076833#0,2
33076833#1,2
33076833#2,2
33076833#3,2
33076833#4,2
33076887#0,2
33076887#1,2
33076887#3,2
33076905,2
33077139,2
33095677#0,2
33095677#1,2
33095677#10,2
33095677#2,2
33095677#4,2
33095677#5,2
33095677#6,2
33095677#7,2
33095677#8,2
33095677#9,2
33095733#0,2
33095733#1,2
33095820,2
33095901#0,4
33095901#1,4
33095909#0,2
33095909#1,2
33096534#0,2
33096534#1,2
33096534#2,2
33096534#3,2
33096534#4,2
33097218#0,2
33097218#1,2
33097218#2,2
33097218#3,2
33097218#4,2
33097218#5,2
33097290,2
331066378#0,2
331066378#1,2
331066378#2,2
331066378#3,2
331130303#0,2
331130303#1,2
331130303#2,2
331130303#3,2
331130304#0,2
331130304#1,2
331130304#2,2
331130304#3,2
331130304#4,2
331130304#5,2
331130304#6,2
331130304#7,2
331130304#8,2
331130305#0,2
331130305#1,2
331130305#2,2
331130305#3,2
331130305#4,2
331130305#5,2
331130305#6,2
331130305#7,2
331130305#8,2
331130306#0,2
331130306#1,2
331130306#2,2
331130306#3,2
331130306#4,2
331130306#5,2
331130306#6,2
331130306#7,2
331158022,2
33121126#0,2
33121126#1,2
33121130,2
33121135#0,2
33121135#1,2
33121137#0,2
33121137#1,2
33121137#2,2
33121137#3,2
33121137#4,2
33121137#5,2
33121137#6,2
33121140#1,2
33121140#2,2
33121140#3,2
33121140#4,2
33121140#5,2
33121993#0,2
33121993#1,2
33121993#2,2
33121993#3,2
33121993#4,2
33121994#0,2
33121994#1,2
33121994#10,2
33121994#11,2
33121994#12,2
33121994#13,2
33121994#14,2
33121994#15,2
33121994#16,2
33121994#17,2
33121994#18,2
33121994#19,2
33121994#2,2
33121994#20,2
33121994#3,2
33121994#4,2
33121994#5,2
33121994#6,2
33121994#7,2
33121994#8,2
33121994#9,2
33121995#0,2
33121995#1,2
33121995#2,2
33121995#3,2
33121995#4,2
33121995#5,2
33121995#6,2
33121995#7,2
33121999#0,2
33121999#1,2
33121999#2,2
33121999#3,2
33121999#4,2
33121999#5,2
33121999#6,2
33121999#7,2
33122145,2
33122148#1,2
33122148#2,2
331222629,2
331222630,2
331222631,2
331222633,2
331222634#0,2
331222634#1,2
331222634#2,2
331222634#3,2
331222634#4,2
331222634#5,2
331222634#6,2
331222634#7,2
331222634#8,2
331222635,2
331222636,2
331222637#0,2
331222637#1,2
331222638#0,2
331222638#1,2
331222638#2,2
331222638#3,2
331222638#4,2
331222639#0,2
331222639#1,2
331222639#2,2
331222639#3,2
331222639#4,2
331222639#5,2
331222639#6,2
33122337,2
331244665,2
331244667,2
331244668,2
331248170#0,2
331248170#1,2
331248171#0,2
331248171#1,2
33129207#0,2
33129207#1,2
33129207#2,2
33129215#0,2
33129215#1,2
